Volatility 3 Framework 2.12.0

Offset	Name
0x1f1243d0	\Windows\assembly\NativeImages_v4.0.30319_64\WindowsForm0b574481#\c78db6443cde0c1d5cd0c7b88511d158\WindowsFormsIntegration.ni.dll
0x1f1246b0	\Windows\assembly\NativeImages_v4.0.30319_64\Presentatioaec034ca#\b024a2a3be6382640805c063013acc2d\PresentationFramework.Aero2.ni.dll
0x1f126a40	\Windows\assembly\NativeImages_v4.0.30319_64\System.Web.188dd00b#\eec8ee7c14cf4e3d8ee4782588706dc2\System.Web.Abstractions.ni.dll
0x1f126dc0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-DNS-Server-Full-Role-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1f127360	\Windows\System32
0x1f127500	\Windows\System32\lsass.exe
0x1f127e50	\Windows\System32\winevt\Logs\Microsoft-Windows-Dhcp-Client%4Admin.evtx
0x1f128850	\Windows\assembly\NativeImages_v4.0.30319_64\System.Web.8dc504e4#\ce4c5fb691c616e1079bd8666f05e812\System.Web.ApplicationServices.ni.dll
0x1f128ad0	\Users\Administrator\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat
0x1f129650	\Windows\System32\sspicli.dll
0x1f12aa10	\CMNotify
0x1f12ab60	\Windows\System32\services.exe
0x1f12c6b0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Xml\1db85b32a2f4b707a5bd7e73db977a39\System.Xml.ni.dll
0x1f12c9c0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-CoreSystem-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1f12d070	\Windows\ToastData\Windows.SystemToast.Share.lnk
0x1f12e290	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerCore-WOW64-Package-com~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1f12e610	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerCore-WOW64-Package-base~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1f12eca0	\$Directory
0x1f12f270	\Windows\System32\wintrust.dll
0x1f12f600	\$Directory
0x1f12ff20	\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.Te3736ca4#\d61aa9a689b307a8dbd8eeebb6740391\Microsoft.Transactions.Bridge.Dtc.ni.dll
0x1f130070	\Windows\SysWOW64\mshtml.dll
0x1f130bf0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Security\cfa2a4496399025cfa11ac8c62bbcefc\System.Security.ni.dll
0x1f131560	\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.B83e9cb53#\f1f8fa0abdbe4b7a3906065bf567fce8\Microsoft.Build.Utilities.v4.0.ni.dll
0x1f1318f0	\$Directory
0x1f132050	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Printing-ServerCore-Package-windows~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1f132280	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Printing-ServerCore-Package-windows~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1f1328e0	\Windows\System32\osk.exe
0x1f133400	\Windows\SysWOW64\oleaut32.dll
0x1f133900	\Windows\Fonts\segoeuib.ttf
0x1f135400	\Windows\SysWOW64\psapi.dll
0x1f135970	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-DirectoryServices-ADAM-SrvFnd-Package-admin~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1f135dd0	\Windows\Temp
0x1f135f20	\Windows\System32\msdtc.exe
0x1f136940	\Windows\assembly\NativeImages_v4.0.30319_64\System.Iden1fe87377#\e8138265f2f1d3ae6880a730f8d83c04\System.IdentityModel.Services.ni.dll
0x1f138070	\Windows\SysWOW64\oleacc.dll
0x1f138710	\Windows\System32\ntasn1.dll
0x1f138dc0	\Windows\System32\en-US\lsasrv.dll.mui
0x1f13a740	\Windows\assembly\NativeImages_v4.0.30319_64\System.Transactions\57b80769b822e3d4c054cb7daafc06a1\System.Transactions.ni.dll
0x1f13b2f0	\Windows\System32\msctf.dll
0x1f13bac0	\$Directory
0x1f13bf20	\Windows\System32\en-US\user32.dll.mui
0x1f13c070	\Windows\SysWOW64\wininet.dll
0x1f13c2a0	\Windows\SysWOW64\wintrust.dll
0x1f13cf20	\Windows\assembly\NativeImages_v4.0.30319_64\System.Transactions\57b80769b822e3d4c054cb7daafc06a1\System.Transactions.ni.dll
0x1f13d070	\Windows\SysWOW64\difxapi.dll
0x1f13db90	\Windows\System32\dot3mm.dll
0x1f13ddd0	\Windows\System32\en-US\appidapi.dll.mui
0x1f13df20	\Windows\assembly\NativeImages_v4.0.30319_64\CustomMarshalers\b9549b0b4ecd4214c5179a444b94fe06\CustomMarshalers.ni.dll
0x1f13f070	\Windows\System32\msasn1.dll
0x1f13fa10	\Windows\assembly\NativeImages_v4.0.30319_64\System.Security\cfa2a4496399025cfa11ac8c62bbcefc\System.Security.ni.dll
0x1f1407b0	\Windows\SysWOW64\secur32.dll
0x1f140940	\Users\Administrator\NTUSER.DAT{e5687a62-d68c-11e1-a980-0026b955ae80}.TMContainer00000000000000000001.regtrans-ms
0x1f140a90	\Windows\assembly\NativeImages_v4.0.30319_64\System.Data.Services\5b4d801278619f15c5b08d5550a77149\System.Data.Services.ni.dll
0x1f140f20	\Windows\Fonts\vgaoem.fon
0x1f141070	\Windows\System32\Tasks\Microsoft\Windows\PLA\Server Manager Performance Monitor
0x1f141200	\Windows\System32\en-US\netdiagfx.dll.mui
0x1f1413d0	\Windows\System32\wow64cpu.dll
0x1f141680	\Windows\System32\GdiPlus.dll
0x1f142630	\Windows\System32\cryptdll.dll
0x1f142d20	\$Directory
0x1f143070	\Windows\System32\imagehlp.dll
0x1f1447a0	\Windows\System32\config\SECURITY.LOG2
0x1f144a90	\Windows\System32\config\SECURITY.LOG1
0x1f144d20	\Windows\System32\config\SECURITY
0x1f145a60	\Windows\System32\sxssrv.dll
0x1f145f20	\$Directory
0x1f146070	\Windows\SysWOW64\setupapi.dll
0x1f146af0	\SystemRoot\System32\Config\TxR\{e5687a49-d68c-11e1-a980-0026b955ae80}.TM
0x1f147050	\$Directory
0x1f147400	\Windows\SysWOW64\normaliz.dll
0x1f148b10	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT.LOG1
0x1f148f20	\Users\Administrator\AppData\Local\Microsoft\Windows\Notifications\appdb.dat
0x1f149070	\Windows\SysWOW64\combase.dll
0x1f1492a0	\Windows\SysWOW64\ole32.dll
0x1f149790	\Windows\System32\en-US\tpmvsc.dll.mui
0x1f149dd0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Compba577418#\3b82f07a1b42fad75f7eddd63af08d24\System.ComponentModel.Composition.ni.dll
0x1f14a7c0	\Windows\SysWOW64\bcryptprimitives.dll
0x1f14e070	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{45889525-d6e0-11e1-b79d-001018953ae6}.TMContainer00000000000000000001.regtrans-ms
0x1f14f070	\Windows\System32\ws2_32.dll
0x1f14f250	\Windows\System32\clbcatq.dll
0x1f150980	\Windows\assembly\NativeImages_v4.0.30319_64\System.Configuration\2c4a573c7aca452ba199f833dc5a6b4d\System.Configuration.ni.dll
0x1f150f20	\Windows\System32\en-US\ntshrui.dll.mui
0x1f151400	\Windows\SysWOW64\iertutil.dll
0x1f151dc0	\Windows\Fonts\dosapp.fon
0x1f152d20	\Windows\assembly\NativeImages_v4.0.30319_64\System.Runteb92aa12#\9ffb83b70cc1fa28d2fd02956cf0c831\System.Runtime.Serialization.ni.dll
0x1f153600	\Windows\assembly\NativeImages_v4.0.30319_64\System.Runt0d283adf#\65a213ea9586f633b4943337fdbd31fe\System.Runtime.WindowsRuntime.ni.dll
0x1f153750	\Windows\SysWOW64\shell32.dll
0x1f153be0	\Windows\SysWOW64\clbcatq.dll
0x1f154640	\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.Vb0a86591#\e29a9956bc9d9dca0c0674de0250d0b5\Microsoft.VisualBasic.Compatibility.ni.dll
0x1f154b80	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-GroupPolicy-ClientTools-Package-minio~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1f154f20	\Windows\assembly\NativeImages_v4.0.30319_64\System.Xml\1db85b32a2f4b707a5bd7e73db977a39\System.Xml.ni.dll
0x1f155320	\Windows\System32\en-US\win32k.sys.mui
0x1f156070	\Windows\System32\RstrtMgr.dll
0x1f156f20	\Windows\System32
0x1f1572e0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Xml\1db85b32a2f4b707a5bd7e73db977a39\System.Xml.ni.dll
0x1f1577c0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaf08ebffb#\a3ea9770402661b7165211ff9038c6d6\System.Management.Instrumentation.ni.dll
0x1f157b30	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Branding-ServerStandard-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1f1583b0	\Windows\System32\msvcrt.dll
0x1f158570	\Windows\System32\eapsvc.dll
0x1f1586c0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Runt9064068c#\cab4c46773a123bd72b938cc405aed46\System.Runtime.Serialization.Formatters.Soap.ni.dll
0x1f158a10	\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.Baa2ca56b#\fe32d8008206b019d3036c6bc44f0008\Microsoft.Build.Tasks.v4.0.ni.dll
0x1f158d00	\Windows\System32\comdlg32.dll
0x1f15ab70	\Windows\SysWOW64\advapi32.dll
0x1f15b700	\Windows\assembly\NativeImages_v4.0.30319_64\SMDiagnostics\80c2bc0cbdca595fa78f79ab70bfd6b8\SMDiagnostics.ni.dll
0x1f15b9e0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Xml\1db85b32a2f4b707a5bd7e73db977a39\System.Xml.ni.dll
0x1f15bf20	\Windows\assembly\NativeImages_v4.0.30319_64\System.Xaml\27a7631f3ec132d21f5d154e0f23a5a3\System.Xaml.ni.dll
0x1f15c460	\Windows\assembly\NativeImages_v4.0.30319_64\System.Xml\1db85b32a2f4b707a5bd7e73db977a39\System.Xml.ni.dll
0x1f15c5b0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Servd1dec626#\12c21ca25c4306397b6e31838f7b174c\System.ServiceModel.Internals.ni.dll
0x1f15d070	\Windows\System32\msimg32.dll
0x1f15d1e0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ResumeKeyFilter-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1f15d560	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ResumeKeyFilter-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1f15d6b0	\Windows\assembly\NativeImages_v4.0.30319_64\Presentatio84a6349c#\6053ea07e6ef5c21dddb315ee7a411c0\PresentationFramework-SystemCore.ni.dll
0x1f15db90	\Windows\SysWOW64\DWrite.dll
0x1f15df20	\Windows\assembly\NativeImages_v4.0.30319_64\System.Serv30e99c02#\f7b0064947a1d16809410138f27f6c92\System.ServiceModel.Channels.ni.dll
0x1f15f8e0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Confe64a9051#\f51f65323d5e0f540e2e12ff685b42a1\System.Configuration.Install.ni.dll
0x1f160050	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ApisetNamespace-Minkernel-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1f162250	\Windows\SysWOW64\sspicli.dll
0x1f1626e0	\Windows\SysWOW64\user32.dll
0x1f162f20	\Windows\System32\wininet.dll
0x1f166c40	\Windows\assembly\NativeImages_v4.0.30319_64\System.ServiceModel\c68912db4f52e13c63f3007651b41498\System.ServiceModel.ni.dll
0x1f167070	\Windows\System32\KernelBase.dll
0x1f1674d0	\Windows\System32\shell32.dll
0x1f167f20	\Windows\System32\cfgmgr32.dll
0x1f168f20	\Program Files\Internet Explorer\iedvtool.dll
0x1f169290	\Windows\System32\devobj.dll
0x1f1696f0	\Windows\System32\gdi32.dll
0x1f169be0	\Windows\SysWOW64\cryptbase.dll
0x1f16a600	\Windows\assembly\NativeImages_v4.0.30319_64\System.Xml\1db85b32a2f4b707a5bd7e73db977a39\System.Xml.ni.dll
0x1f16ac70	\Windows\System32\Windows.Globalization.dll
0x1f16ae20	\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.W9e8926d3#\45d204dbc99f9398434c3e3dc3d47937\Microsoft.Windows.FileServer.Management.Common.ni.dll
0x1f16b070	\Windows\SysWOW64\comctl32.dll
0x1f16b2d0	\Windows\SysWOW64\GdiPlus.dll
0x1f16b940	\Windows\System32\config\TxR\{e5687a49-d68c-11e1-a980-0026b955ae80}.TM.blf
0x1f16ba90	\Windows\SysWOW64\msvcrt.dll
0x1f176dc0	\Windows\System32\en-US\ActionCenter.dll.mui
0x1f1a02d0	\Windows
0x1f1a4190	\Windows\System32\blbres.dll
0x1f1b0890	\Windows\assembly\NativeImages_v4.0.30319_64\System.Comp46f2b404#\ae6e409d7b7ae3e652e97c3f41d521b4\System.ComponentModel.DataAnnotations.ni.dll
0x1f1b27c0	\Windows\Fonts\msyhbd.ttc
0x1f1ba3b0	\Sessions
0x1f1bb230	\ProtectedPrefix\NetWorkService
0x1f1bb3d0	\ProtectedPrefix\NetWorkService
0x1f1bb570	\ProtectedPrefix\LocalService
0x1f1bb710	\ProtectedPrefix\LocalService
0x1f1bb8b0	\ProtectedPrefix\Administrators
0x1f1bba50	\ProtectedPrefix\Administrators
0x1f1bbbf0	\ProtectedPrefix
0x1f1bbd90	\ProtectedPrefix
0x1f1c3920	\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.P521220ea#\08bd8e1ca0162a7f9c09ea4d2419a561\Microsoft.PowerShell.Commands.Utility.ni.dll
0x1f1d2810	\Windows\System32\SyncInfrastructure.dll
0x1f1d4c50	\Windows\System32\mtxoci.dll
0x1f1d9e10	\Windows\System32\en-US\ESENT.dll.mui
0x1f1e8dd0	\Windows\System32\en-US\WinSCard.dll.mui
0x1f1e8f20	\Windows\assembly\NativeImages_v4.0.30319_64\System.Configuration\2c4a573c7aca452ba199f833dc5a6b4d\System.Configuration.ni.dll
0x1f1f0800	\Windows\assembly\NativeImages_v4.0.30319_64\System.Runt9064068c#\cab4c46773a123bd72b938cc405aed46\System.Runtime.Serialization.Formatters.Soap.ni.dll
0x1f1fe540	\Windows\assembly\NativeImages_v4.0.30319_64\UIAutomationTypes\796bd368f8f32cd37b5ebdf260639743\UIAutomationTypes.ni.dll
0x1f1fe690	\Windows\System32\combase.dll
0x1f3cd700	\$Directory
0x1f643a20	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-DHCPServer-Tools-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1f643cd0	\Windows\System32\winevt\Logs\Microsoft-Windows-Security-SPP-UX-Notifications%4ActionCenter.evtx
0x1f6503c0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Dired13b18a9#\a765d86ab5ff6c2b2a24e43b95560d5b\System.DirectoryServices.ni.dll
0x1f650510	\Windows\assembly\NativeImages_v4.0.30319_64\System.Numerics\efd4817627484597aeebe7f19661660d\System.Numerics.ni.dll
0x1f657380	\Windows\assembly\NativeImages_v4.0.30319_64\System.Web.9c7998a9#\b4e352b2ba134ace34b54e39e370eb87\System.Web.DynamicData.Design.ni.dll
0x1f666b40	\ProgramData\Microsoft\Windows\Start Menu\Programs\StartUp\desktop.ini
0x1f668b00	\$Directory
0x1f678e30	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Server-Drivers-Package-base~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1f67cea0	\Windows\System32\netjoin.dll
0x1f67ff20	\Windows\System32\LogFiles\WMI\RtBackup\EtwRTDiagLog.etl
0x1f6868b0	\Windows\System32\mprddm.dll
0x1f686a80	\ProgramData\Microsoft\Windows\SystemData\S-1-5-18\ReadOnly\LockScreen_Z\LockScreen___1024_0768.jpg
0x1f687380	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Server-Drivers-Package-printscan~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1f68b2f0	\Users\Public\Desktop
0x1f68b7a0	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\System Tools\desktop.ini
0x1f68c070	\Windows\System32\en-US\Magnify.exe.mui
0x1f68c460	\$Directory
0x1f68dd10	\Windows\System32\Drivers\ndis.sys
0x1f68df20	\Windows\System32\en-US\explorerframe.dll.mui
0x1f68e460	\Windows\SysWOW64\xmllite.dll
0x1f68e7f0	\Windows\System32\Drivers\tunnel.sys
0x1f68e9c0	\Windows\System32\FNTCACHE.DAT
0x1f68ec60	\Windows\System32\ncrypt.dll
0x1f68edc0	\Windows\System32\ieframe.dll
0x1f68f740	\Windows\System32\C_1255.NLS
0x1f68fb50	\Windows\Fonts\micross.ttf
0x1f694dd0	\pagefile.sys
0x1f69a820	\Windows\System32\oobe\winsetup.dll
0x1f69aa70	\$Directory
0x1f69b970	\Windows\System32\DocumentPerformanceEvents.dll
0x1f69d910	\Windows\assembly\NativeImages_v4.0.30319_64\System.Servd1dec626#\12c21ca25c4306397b6e31838f7b174c\System.ServiceModel.Internals.ni.dll
0x1f6aa070	\Windows\System32\rpcss.dll
0x1f6aa940	\Windows\System32\lsasrv.dll
0x1f6ab5e0	\$Directory
0x1f6ab7f0	\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.B22c61a69#\b530fe2af1d10572eb72bfee042f4428\Microsoft.Build.Engine.ni.dll
0x1f6ab940	\Windows\System32\sspisrv.dll
0x1f6aef20	\Windows\System32\winevt\Logs\Microsoft-Windows-NetworkAccessProtection%4WHC.evtx
0x1f6b5320	\Windows\System32\msxml3r.dll
0x1f6df490	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{45889525-d6e0-11e1-b79d-001018953ae6}.TM.blf
0x1f6dfa50	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-CoreSystem-WOW64-Mincore-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1f6e01c0	\Windows\System32\aelupsvc.dll
0x1f6e1230	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ImageBasedSetup-IE-Package-windows~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1f6e19e0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Xml\1db85b32a2f4b707a5bd7e73db977a39\System.Xml.ni.dll
0x1f6e3640	\Users\Administrator\AppData\Local\Microsoft\Windows\Explorer\TileCacheStartView-63140_80.dat
0x1f6e3790	\Windows\System32\msv1_0.dll
0x1f6e47f0	\Users\Public\Desktop
0x1f6e4940	\Windows\SysWOW64\WindowsCodecs.dll
0x1f6e4b40	\SwDevice
0x1f6e57a0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Internal-Database-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1f6e6470	\Windows\System32
0x1f6e6b50	\Windows\assembly\NativeImages_v4.0.30319_64\System.IO.Log\d340482d4b9df0aed9780593d820a1cd\System.IO.Log.ni.dll
0x1f6e7690	\Windows\assembly\NativeImages_v4.0.30319_64\System.Device\dcddca4f6f1e3389770b7dfb111002df\System.Device.ni.dll
0x1f6e8070	\Windows\System32\srvcli.dll
0x1f6eb690	\Windows\System32\bcrypt.dll
0x1f6ed070	\Windows\System32\LogFiles\Scm\SCM.EVM
0x1f6ed5e0	\Windows\System32\dwmapi.dll
0x1f6f0070	\Windows\System32\scext.dll
0x1f6f01e0	\Windows\System32\en-US\msctfui.dll.mui
0x1f6f1070	\Windows\System32\winevt\Logs\Microsoft-Windows-ServerManager-MgmtProvider%4Operational.evtx
0x1f6f2070	\Windows\System32\samsrv.dll
0x1f6f3460	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT
0x1f6f3940	\Windows\Fonts\segoeui.ttf
0x1f6f4480	\Users\Public\Desktop\desktop.ini
0x1f6f4ad0	\Windows\System32\winevt\Logs\Microsoft-Windows-Diagnosis-DPS%4Operational.evtx
0x1f6f5070	\Windows\assembly\NativeImages_v4.0.30319_64\System.Runt73a1fc9d#\96cbfd6eef291b11a5d04028360f6081\System.Runtime.Remoting.ni.dll
0x1f6f5320	\Windows\System32\Drivers\MsLbfoProvider.sys
0x1f6f6290	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Windows PowerShell ISE (x86).lnk
0x1f6f6930	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ApisetNamespace-WOW64-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1f6f6b50	\Windows\System32\catroot2\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\catdb
0x1f6f75a0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Server-Gui-Mgmt-Package-shell~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1f6f7920	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Server-Gui-Mgmt-Package-net~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1f6f81c0	\Windows\System32\netlogon.dll
0x1f6f9070	\Users\Administrator\AppData\Local\Microsoft\Windows\Temporary Internet Files\counters.dat
0x1f6f9740	\Windows\debug\PASSWD.LOG
0x1f6fa070	\Windows\System32\NapiNSP.dll
0x1f6fa650	\$Directory
0x1f6fc940	\Windows\assembly\NativeImages_v4.0.30319_64\System.Printing\dfa763df800b95c08507d7dc89be5c80\System.Printing.ni.dll
0x1f6fd320	\CMApi
0x1f6fd810	\Windows\SysWOW64\calc.exe
0x1f6fd940	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Bitlocker-Network-Unlock-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1f6feb40	\Windows\System32\kerberos.dll
0x1f6ff540	\Windows\System32\TSpkg.dll
0x1f701570	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT.LOG2
0x1f701b40	\Windows\System32\AppXDeploymentServer.dll
0x1f703b40	\Windows\assembly\NativeImages_v4.0.30319_64\System.Messaging\b3c27d5ff58950cfe581756ef379bba7\System.Messaging.ni.dll
0x1f704070	\Windows\System32\en-US\explorerframe.dll.mui
0x1f704590	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-NetFx-Shared-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1f705670	\Windows\System32\en-US\user32.dll.mui
0x1f7057c0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Transactions\57b80769b822e3d4c054cb7daafc06a1\System.Transactions.ni.dll
0x1f706380	\Windows\System32\imageres.dll
0x1f7066d0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-MultipathIo-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1f707290	\Windows\assembly\NativeImages_v4.0.30319_64\System.ServiceModel\c68912db4f52e13c63f3007651b41498\System.ServiceModel.ni.dll
0x1f70ab50	\Windows\Fonts\marlett.ttf
0x1f70c6a0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Dire5d62f0a2#\35092bca5d9279de28e811920455526a\System.DirectoryServices.Protocols.ni.dll
0x1f70c7f0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Servd1dec626#\12c21ca25c4306397b6e31838f7b174c\System.ServiceModel.Internals.ni.dll
0x1f70e070	\Windows\System32\wdigest.dll
0x1f70eb40	\Windows\Inf\netrast.PNF
0x1f7108f0	\Windows\System32\mswsock.dll
0x1f710b40	\Windows\System32\en-US\umpoext.dll.mui
0x1f7118d0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-ActiveDirectory-TRLParser-Package-ds~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1f712070	\Windows\Fonts\serife.fon
0x1f7122d0	\Windows\System32
0x1f712690	\Windows\Fonts\courf.fon
0x1f7129f0	\Windows
0x1f713420	\Windows\Fonts\roman.fon
0x1f713880	\Windows\System32\pnidui.dll
0x1f714070	\Windows\System32\C_28591.NLS
0x1f7146a0	\Windows\System32\Drivers\en-US\mrxsmb.sys.mui
0x1f714b40	\CMNotify
0x1f716ab0	\Windows\System32\wininit.exe
0x1f718480	\Windows\System32\profapi.dll
0x1f71a8b0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerManager-Migration-Package-shell~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1f71ab40	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-ServerManager-Migration-Package-root~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1f71b2f0	\Windows\System32\en-US\azroles.dll.mui
0x1f71d580	\Windows\System32\Drivers\srv2.sys
0x1f71d7f0	\Windows\assembly\NativeImages_v4.0.30319_64\System.Reflc3377498#\9cb25d637dcc8b88bbe0a5ff037fe184\System.Reflection.Context.ni.dll
0x1f720540	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-FileServerVSSProvider-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
0x1f7208f0	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-FailoverCluster-FullServer-Package~31bf3856ad364e35~amd64~~6.2.9200.16384.cat
0x1f7247f0	\Windows\WinSxS\Manifests\x86_microsoft.windows.c..-controls.resources_6595b64144ccf1df_5.82.9200.16384_en-us_d51b55b9729b0b41.manifest
0x1f725b50	\Windows\assembly\NativeImages_v4.0.30319_64\System.Serv759bfb78#\bcefe5b39065610f7686849f864e2b9c\System.ServiceProcess.ni.dll
0x1f727920	\Windows\System32\catroot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-CoreSystem-Minio-Package~31bf3856ad364e35~amd64~en-US~6.2.9200.16384.cat
